Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,label
142.250.192.3-192.168.220.130-443-36412-17,192.168.220.130,36412,142.250.192.3,443,17,28-04-2025 15:47,122751,8,9,418,6552,108,33,52.25,25.22328856,1357,27,728,621.6252891,56781.61481,138.4917434,7671.9375,11374.20866,40925,1,86722,12388.85714,14146.78853,40925,221,122751,15343.875,20843.52165,59421,1,0,0,0,0,64,72,65.17258515,73.3191583,27,1357,462.6111111,587.9565949,345692.9575,0,0,0,0,0,0,0,0,1,489.8235294,52.25,728,0,0,0,0,0,0,8,418,9,6552,-1,-1,8,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-58097-6,192.168.220.1,58097,192.168.220.130,80,6,28-04-2025 15:27,2005211,4,6,0,0,0,0,0,0,0,0,0,0,0,4.987006355,222801.2222,264150.3777,501908,14,1504221,501407,477.5102093,501943,501027,2005211,401042.2,224178.6471,501996,20,0,0,0,0,128,132,1.994802542,2.992203813,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
175.100.184.8-192.168.220.130-80-59120-6,192.168.220.130,59120,175.100.184.8,80,6,28-04-2025 15:49,11445168,5,5,415,731,415,0,83,185.5936421,731,0,146.2,326.9131383,100.1295918,0.873731168,1271685.333,3292111.873,10000000,41,11400000,2856030.25,4782995.069,10000000,573,11400000,2861292,5451571.132,11000000,1337,0,0,0,0,100,124,0.436865584,0.436865584,0,731,104.1818182,242.3207866,58719.36364,0,1,0,0,0,0,0,0,1,114.6,83,146.2,0,0,0,0,0,0,5,415,5,731,-1,64240,1,0,410938,0,410938,410938,10000000,0,10000000,10000000,normal,0
192.168.220.130-103.226.190.206-48966-443-6,192.168.220.130,48966,103.226.190.206,443,6,28-04-2025 15:47,113528267,86,111,3813,986298,3232,0,44.3372093,352.2724751,38124,0,8885.567568,7831.13112,8721.272914,1.735250658,579225.852,2354688.68,10300000,0,114000000,1335518.188,3442411.097,10300000,62,114000000,1032075.155,3104568.018,11000000,0,0,0,0,0,1720,2244,0.757520592,0.977730066,0,38124,5000.560606,7324.720772,53700000,0,1,0,0,0,0,0,0,1,5025.944162,44.3372093,8885.567568,0,0,0,0,0,0,86,3813,111,986298,-1,64240,3,0,114595.1818,311847.206,1032708,235,10200000,80662.35087,10300000,9999515,normal,0
192.168.220.130-104.21.48.105-60698-443-6,192.168.220.130,60698,104.21.48.105,443,6,28-04-2025 15:49,101283,7,9,880,755,615,0,125.7142857,224.1849789,512,0,83.88888889,174.8974303,16142.88676,157.9732038,6752.2,11294.40016,43246,51,89161,14860.16667,19078.39217,51248,1130,58037,7254.625,5255.088063,16951,1286,0,0,0,0,140,204,69.11327666,88.85992713,0,615,96.17647059,187.5803945,35186.40441,0,1,0,0,0,0,0,0,1,102.1875,125.7142857,83.88888889,0,0,0,0,0,0,7,880,9,755,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-46363-53-17,192.168.220.130,46363,192.168.220.2,53,17,28-04-2025 15:49,36894,1,3,35,193,35,35,35,0,91,35,64.33333333,28.09507667,6179.866645,108.4187131,12298,21010.44,36558,1,0,0,0,0,0,36894,18447,26086.58337,36893,1,0,0,0,0,8,24,27.10467827,81.3140348,35,91,52.6,25.54995108,652.8,0,0,0,0,0,0,0,0,3,65.75,35,64.33333333,0,0,0,0,0,0,1,35,3,193,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-38363-53-17,192.168.220.130,38363,192.168.220.2,53,17,28-04-2025 15:49,19477,1,3,29,455,29,29,29,0,285,29,151.6666667,128.3329004,24849.82287,205.3704369,6492.333333,11148.197,19365,0,0,0,0,0,0,19477,9738.5,13772.31878,19477,0,0,0,0,0,8,24,51.34260923,154.0278277,29,285,102.6,112.9105841,12748.8,0,0,0,0,0,0,0,0,3,128.25,29,151.6666667,0,0,0,0,0,0,1,29,3,455,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-61243-6,192.168.220.1,61243,192.168.220.130,80,6,28-04-2025 15:28,2005977,4,6,0,0,0,0,0,0,0,0,0,0,0,4.985102023,222886.3333,264196.4146,502010,29,1503834,501278,631.4079505,501862,500608,2005977,401195.4,224217.6172,502065,104,0,0,0,0,128,132,1.994040809,2.991061214,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-58977-6,192.168.220.1,58977,192.168.220.130,80,6,28-04-2025 15:27,2002580,4,6,0,0,0,0,0,0,0,0,0,0,0,4.99355831,222508.8889,263724.5956,501064,19,1501332,500444,643.2938675,500997,499738,2002580,400516,223877.2594,501083,33,0,0,0,0,128,132,1.997423324,2.996134986,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-60063-53-17,192.168.220.130,60063,192.168.220.2,53,17,28-04-2025 15:47,18545,1,3,29,455,29,29,29,0,285,29,151.6666667,128.3329004,26098.67889,215.6915611,6181.666667,10290.74945,18064,156,0,0,0,0,0,18545,9272.5,12653.67585,18220,325,0,0,0,0,8,24,53.92289027,161.7686708,29,285,102.6,112.9105841,12748.8,0,0,0,0,0,0,0,0,3,128.25,29,151.6666667,0,0,0,0,0,0,1,29,3,455,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-57630-6,192.168.220.1,57630,192.168.220.130,80,6,28-04-2025 15:27,2003829,4,6,0,0,0,0,0,0,0,0,0,0,0,4.990445792,222647.6667,263997.4172,501312,11,1502516,500838.6667,421.2081829,501323,500558,2003829,400765.8,224016.7383,501340,33,0,0,0,0,128,132,1.996178317,2.994267475,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-35.190.72.216-46844-443-17,192.168.220.130,46844,35.190.72.216,443,17,28-04-2025 15:47,342180,9,10,579,5840,184,31,64.33333333,51.34442521,1357,27,584,583.5416771,18759.13262,55.52633117,19010,50071.2532,213358,1,310043,38755.375,72769.80287,213835,267,342180,38020,71358.36302,218624,1,0,0,0,0,72,80,26.30194634,29.22438483,27,1357,388.8,530.7257791,281669.8526,0,0,0,0,0,0,0,0,1,409.2631579,64.33333333,584,0,0,0,0,0,0,9,579,10,5840,-1,-1,9,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-52.30.119.92-60758-443-6,192.168.220.130,60758,52.30.119.92,443,6,28-04-2025 15:49,804146,30,50,51286,3756,7300,0,1709.533333,1960.092674,1712,0,75.12,314.4899752,68447.76943,99.48442198,10179.06329,33248.75924,140456,0,669020,23069.65517,46860.66197,141733,59,804112,16410.44898,43196.08425,140456,0,0,0,0,0,600,1024,37.30665824,62.17776374,0,7300,679.5308642,1444.029813,2085222.102,0,1,0,0,0,0,0,0,1,688.025,1709.533333,75.12,0,0,0,0,0,0,30,51286,50,3756,-1,64240,21,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-59185-6,192.168.220.1,59185,192.168.220.130,80,6,28-04-2025 15:27,2004351,4,6,0,0,0,0,0,0,0,0,0,0,0,4.989146113,222705.6667,264014.8994,501734,16,1503970,501323.3333,533.1644524,501835,500771,2004351,400870.2,224085.059,501835,16,0,0,0,0,128,132,1.995658445,2.993487668,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-35.244.181.201-58156-443-6,35.244.181.201,443,192.168.220.130,58156,6,28-04-2025 15:47,9150,2,2,38,0,38,0,19,26.87005769,0,0,0,0,4153.005464,437.1584699,3050,5253.337606,9116,0,9116,9116,0,9116,9116,9150,9150,0,9150,9150,0,0,0,0,40,40,218.579235,218.579235,0,38,7.6,16.99411663,288.8,0,0,0,0,1,0,0,0,1,9.5,19,0,0,0,0,0,0,0,2,38,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-61403-6,192.168.220.1,61403,192.168.220.130,80,6,28-04-2025 15:28,2001344,4,6,0,0,0,0,0,0,0,0,0,0,0,4.996642256,222371.5556,263621.6352,500888,8,1501485,500495,452.5306619,501003,500135,2001344,400268.8,223752.9758,501009,8,0,0,0,0,128,132,1.998656903,2.997985354,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-44645-53-17,192.168.220.130,44645,192.168.220.2,53,17,28-04-2025 15:47,13977,1,3,33,535,33,33,33,0,323,33,178.3333333,145.0011494,40638.19131,286.1844459,4659,7938.343152,13825,1,0,0,0,0,0,13977,6988.5,9881.817267,13976,1,0,0,0,0,8,24,71.54611147,214.6383344,33,323,120.2,129.8044683,16849.2,0,0,0,0,0,0,0,0,3,150.25,33,178.3333333,0,0,0,0,0,0,1,33,3,535,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.1-224.0.0.22-0-0-0,192.168.220.1,0,224.0.0.22,0,0,28-04-2025 15:47,2234575,9,1,0,0,0,0,0,0,0,0,0,0,0,4.475123905,248286.1111,595491.1769,1826331,0,2191244,273905.5,631282.1999,1826331,0,0,0,0,0,0,0,0,0,0,0,0,4.027611514,0.44751239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-61450-6,192.168.220.1,61450,192.168.220.130,80,6,28-04-2025 15:28,2006866,4,6,0,0,0,0,0,0,0,0,0,0,0,4.982893726,222985.1111,264348.0167,502988,25,1506733,502244.3333,673.6299677,503021,501819,2006866,401373.2,224363.1016,503072,25,0,0,0,0,128,132,1.99315749,2.989736236,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.183.67-192.168.220.130-80-46920-6,142.250.183.67,80,192.168.220.130,46920,6,28-04-2025 15:49,9092,1,1,0,0,0,0,0,0,0,0,0,0,0,219.9736032,9092,0,9092,9092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,109.9868016,109.9868016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-60544-6,192.168.220.1,60544,192.168.220.130,80,6,28-04-2025 15:27,2003296,4,6,0,0,0,0,0,0,0,0,0,0,0,4.991773557,222588.4444,263917.6876,501179,17,1502043,500681,353.0169968,501062,500365,2003296,400659.2,223954.3248,501219,38,0,0,0,0,128,132,1.996709423,2.995064134,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-63279-6,192.168.220.1,63279,192.168.220.130,80,6,28-04-2025 15:28,2003959,4,6,0,0,0,0,0,0,0,0,0,0,0,4.990122053,222662.1111,263957.0968,501103,34,1503394,501131.3333,17.95364401,501145,501111,2003959,400791.8,224000.3662,501137,88,0,0,0,0,128,132,1.996048821,2.994073232,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-44.236.57.1-45394-443-6,44.236.57.1,443,192.168.220.130,45394,6,28-04-2025 15:49,283529,2,2,31,0,31,0,15.5,21.92031022,0,0,0,0,109.3362584,14.10790431,94509.66667,163447.886,283243,53,283243,283243,0,283243,283243,283529,283529,0,283529,283529,0,0,0,0,40,40,7.053952153,7.053952153,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,1,7.75,15.5,0,0,0,0,0,0,0,2,31,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-60910-6,192.168.220.1,60910,192.168.220.130,80,6,28-04-2025 15:27,2002576,4,6,0,0,0,0,0,0,0,0,0,0,0,4.993568284,222508.4444,263766.1281,501074,8,1501398,500466,137.0109485,500604,500330,2002576,400515.2,223890.5457,501160,8,0,0,0,0,128,132,1.997427314,2.99614097,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-41311-53-17,192.168.220.130,41311,192.168.220.2,53,17,28-04-2025 15:49,13464,1,3,33,143,33,33,33,0,61,33,47.66666667,14.04753834,13071.89542,297.0885324,4488,7204.399559,12804,139,0,0,0,0,0,13464,6732,8783.680436,12943,521,0,0,0,0,8,24,74.2721331,222.8163993,33,61,41.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,52.25,33,47.66666667,0,0,0,0,0,0,1,33,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-36307-53-17,192.168.220.130,36307,192.168.220.2,53,17,28-04-2025 15:49,38152,1,3,41,299,41,41,41,0,153,41,99.66666667,56.19015335,8911.721535,104.8437828,12717.33333,12913.06247,25824,7,0,0,0,0,0,38152,19076,9553.012614,25831,12321,0,0,0,0,8,24,26.21094569,78.63283707,41,153,76.2,51.09990215,2611.2,0,0,0,0,0,0,0,0,3,95.25,41,99.66666667,0,0,0,0,0,0,1,41,3,299,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-62220-6,192.168.220.1,62220,192.168.220.130,80,6,28-04-2025 15:28,2004251,4,6,0,0,0,0,0,0,0,0,0,0,0,4.989395041,222694.5556,264033.7964,501339,14,1503173,501057.6667,503.5169643,501431,500485,2004251,400850.2,224074.5002,501378,14,0,0,0,0,128,132,1.995758016,2.993637025,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-60926-6,192.168.220.1,60926,192.168.220.130,80,6,28-04-2025 15:27,2007698,4,6,0,0,0,0,0,0,0,0,0,0,0,4.98082879,223077.5556,264503.0062,502412,18,1505210,501736.6667,847.2581267,502369,500774,2007698,401539.6,224445.5434,502430,41,0,0,0,0,128,132,1.992331516,2.988497274,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-34522-53-17,192.168.220.130,34522,192.168.220.2,53,17,28-04-2025 15:49,14246,1,3,42,170,42,42,42,0,70,42,56.66666667,14.04753834,14881.37021,280.78057,4748.666667,8141.07194,14149,0,0,0,0,0,0,14246,7123,10073.4432,14246,0,0,0,0,0,8,24,70.1951425,210.5854275,42,70,50.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,63.5,42,56.66666667,0,0,0,0,0,0,1,42,3,170,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-5.223.43.17-39498-443-6,192.168.220.130,39498,5.223.43.17,443,6,28-04-2025 15:49,486173,9,9,1218,837,667,0,135.3333333,249.7733973,306,0,93,140.4012108,4226.890428,37.02385776,28598.41176,58009.61842,228163,24,414038,51754.75,82527.36608,228187,752,485802,60725.25,92811.01354,276467,736,0,0,0,0,180,204,18.51192888,18.51192888,0,667,108.1578947,193.9654216,37622.5848,0,1,0,0,0,0,0,0,1,114.1666667,135.3333333,93,0,0,0,0,0,0,9,1218,9,837,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
142.250.76.170-192.168.220.130-443-49693-17,192.168.220.130,49693,142.250.76.170,443,17,28-04-2025 15:49,205277,5,10,1251,5326,1038,32,250.2,441.7456282,1357,27,532.6,597.4187439,32039.63425,73.0719954,14662.64286,15806.08914,37480,0,92939,23234.75,15464.87561,34968,463,205277,22808.55556,20931.06876,57272,0,0,0,0,0,40,80,24.3573318,48.7146636,27,1357,495.875,580.203628,336636.25,0,0,0,0,0,0,0,0,2,528.9333333,250.2,532.6,0,0,0,0,0,0,5,1251,10,5326,-1,-1,5,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-18.67.196.194-41708-80-6,192.168.220.130,41708,18.67.196.194,80,6,28-04-2025 15:49,11150296,5,5,425,1070,425,0,85,190.0657781,1070,0,214,478.5185472,134.0771581,0.896837178,1238921.778,3310504.889,10000000,78,11100000,2781212.5,4849356.256,10000000,411,11200000,2787574,5503579.46,11000000,861,0,0,0,0,100,124,0.448418589,0.448418589,0,1070,135.9090909,335.0135682,112234.0909,0,1,0,0,0,0,0,0,1,149.5,85,214,0,0,0,0,0,0,5,425,5,1070,-1,64240,1,0,107628,0,107628,107628,10000000,0,10000000,10000000,normal,0
192.168.220.130-192.168.220.1-80-62954-6,192.168.220.1,62954,192.168.220.130,80,6,28-04-2025 15:28,2006070,4,6,0,0,0,0,0,0,0,0,0,0,0,4.984870917,222896.6667,264211.2497,502014,9,1506128,502042.6667,202.5742662,502242,501837,2006070,401214,224281.5338,502023,9,0,0,0,0,128,132,1.993948367,2.99092255,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-58778-6,192.168.220.1,58778,192.168.220.130,80,6,28-04-2025 15:27,2003729,4,6,0,0,0,0,0,0,0,0,0,0,0,4.990694849,222636.5556,263868.8079,501701,72,1501880,500626.6667,605.1581061,501322,500219,2003729,400745.8,223982.3394,501892,76,0,0,0,0,128,132,1.99627794,2.99441691,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-34648-53-17,192.168.220.130,34648,192.168.220.2,53,17,28-04-2025 15:47,15319,1,3,33,143,33,33,33,0,61,33,47.66666667,14.04753834,11489.00059,261.1136497,5106.333333,8576.486596,15008,1,0,0,0,0,0,15319,7659.5,10830.75457,15318,1,0,0,0,0,8,24,65.27841243,195.8352373,33,61,41.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,52.25,33,47.66666667,0,0,0,0,0,0,1,33,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-58933-53-17,192.168.220.130,58933,192.168.220.2,53,17,28-04-2025 15:47,31728,1,3,38,158,38,38,38,0,66,38,52.66666667,14.04753834,6177.508825,126.0716087,10576,10515.51573,21102,71,0,0,0,0,0,31728,15864,7508.059803,21173,10555,0,0,0,0,8,24,31.51790217,94.55370651,38,66,46.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,58.5,38,52.66666667,0,0,0,0,0,0,1,38,3,158,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-61702-6,192.168.220.1,61702,192.168.220.130,80,6,28-04-2025 15:28,2009592,4,6,0,0,0,0,0,0,0,0,0,0,0,4.976134459,223288,264730.7405,503371,34,1507358,502452.6667,1375.268095,503446,500883,2009592,401918.4,224660.5877,503405,37,0,0,0,0,128,132,1.990453784,2.985680675,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.207.163-192.168.220.130-443-42701-17,192.168.220.130,42701,142.250.207.163,443,17,28-04-2025 15:47,230773,12,14,579,8099,110,35,48.25,21.13215989,1357,27,578.5,619.9517041,37604.05247,112.6648265,9230.92,13970.33524,57102,0,186805,16982.27273,19496.67907,57102,111,230773,17751.76923,21702.34164,63027,0,0,0,0,0,96,112,51.99915068,60.66567579,27,1357,371.6666667,548.6457453,301012.1538,0,0,0,0,0,0,0,0,1,385.9615385,48.25,578.5,0,0,0,0,0,0,12,579,14,8099,-1,-1,12,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-34641-53-17,192.168.220.130,34641,192.168.220.2,53,17,28-04-2025 15:49,16268,1,3,35,193,35,35,35,0,91,35,64.33333333,28.09507667,14015.24465,245.8814851,5422.666667,9274.796727,16132,1,0,0,0,0,0,16268,8134,11501.7989,16267,1,0,0,0,0,8,24,61.47037128,184.4111138,35,91,52.6,25.54995108,652.8,0,0,0,0,0,0,0,0,3,65.75,35,64.33333333,0,0,0,0,0,0,1,35,3,193,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
142.251.42.22-192.168.220.130-443-40752-17,192.168.220.130,40752,142.251.42.22,443,17,28-04-2025 15:48,132448,6,10,335,8319,108,31,55.83333333,28.89578977,1357,27,831.9,597.0534035,65338.84996,120.8021261,8829.866667,15535.39492,57854,0,87873,17574.6,23151.59723,58218,153,132448,14716.44444,19530.07624,59268,0,0,0,0,0,48,80,45.30079729,75.50132882,27,1357,588.8823529,617.3460215,381116.1103,0,0,0,0,0,0,0,0,1,625.6875,55.83333333,831.9,0,0,0,0,0,0,6,335,10,8319,-1,-1,6,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-216.239.38.181-42064-443-6,192.168.220.130,42064,216.239.38.181,443,6,28-04-2025 15:49,1040880,15,19,1893,6828,517,0,126.2,170.2847196,4236,0,359.3684211,983.5613414,8378.487434,32.66466836,31541.81818,94095.90723,455843,1,1026803,73343.07143,137309.368,457877,82,1040873,57826.27778,122726.7868,455843,1,0,0,0,0,300,404,14.4108831,18.25378526,0,4236,249.1714286,734.4199186,539372.6168,0,1,0,0,0,0,0,0,1,256.5,126.2,359.3684211,0,0,0,0,0,0,15,1893,19,6828,-1,64240,11,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-55973-53-17,192.168.220.130,55973,192.168.220.2,53,17,28-04-2025 15:49,13998,0,2,0,102,0,0,0,0,67,35,51,22.627417,7286.755251,142.8775539,13998,0,13998,13998,0,0,0,0,0,13998,13998,0,13998,13998,0,0,0,0,0,16,0,142.8775539,35,67,45.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,0,68.5,0,51,0,0,0,0,0,0,0,0,2,102,-1,-1,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-52701-53-17,192.168.220.130,52701,192.168.220.2,53,17,28-04-2025 15:47,16955,1,3,40,164,40,40,40,0,68,40,54.66666667,14.04753834,12031.84901,235.9186081,5651.666667,7176.161532,13825,384,0,0,0,0,0,16955,8477.5,8105.565033,14209,2746,0,0,0,0,8,24,58.97965202,176.9389561,40,68,48.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,61,40,54.66666667,0,0,0,0,0,0,1,40,3,164,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-34.107.243.93-33456-443-6,192.168.220.130,33456,34.107.243.93,443,6,28-04-2025 15:46,716564,8,9,1496,1242,673,0,187,288.0957182,832,0,138,275.0490865,3821.012499,23.72432888,44785.25,78426.63139,237888,30,706285,100897.8571,94631.35652,238580,1909,716455,89556.875,92880.69709,237888,2620,0,0,0,0,160,204,11.16439006,12.55993882,0,832,152.1111111,267.9857083,71816.33987,0,1,0,0,0,0,0,0,1,161.0588235,187,138,0,0,0,0,0,0,8,1496,9,1242,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-23.9.220.6-47544-80-6,192.168.220.130,47544,23.9.220.6,80,6,28-04-2025 15:49,11042494,5,5,416,871,416,0,83.2,186.0408557,871,0,174.2,389.5230417,116.5497577,0.905592523,1226943.778,3307957.528,10000000,43,11000000,2757720.75,4853486.975,10000000,2553,11000000,2760623.5,5503362.507,11000000,4647,0,0,0,0,100,124,0.452796261,0.452796261,0,871,117,279.4848833,78111.8,0,1,0,0,0,0,0,0,1,128.7,83.2,174.2,0,0,0,0,0,0,5,416,5,871,-1,64240,1,0,26903,0,26903,26903,10000000,0,10000000,10000000,normal,0
192.168.220.130-192.168.220.2-37833-53-17,192.168.220.130,37833,192.168.220.2,53,17,28-04-2025 15:49,19880,1,3,44,229,44,44,44,0,125,44,76.33333333,42.89910644,13732.39437,201.2072435,6626.666667,11049.26569,19385,177,0,0,0,0,0,19880,9940,13607.5629,19562,318,0,0,0,0,8,24,50.30181087,150.9054326,44,125,63.4,35.12548932,1233.8,0,0,0,0,0,0,0,0,3,79.25,44,76.33333333,0,0,0,0,0,0,1,44,3,229,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-53068-53-17,192.168.220.130,53068,192.168.220.2,53,17,28-04-2025 15:47,22896,1,3,33,143,33,33,33,0,61,33,47.66666667,14.04753834,7686.932215,174.7030049,7632,13127.32006,22790,0,0,0,0,0,0,22896,11448,16189.91686,22896,0,0,0,0,0,8,24,43.67575122,131.0272537,33,61,41.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,52.25,33,47.66666667,0,0,0,0,0,0,1,33,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
